Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,01-01-2023 02:00,2023,1,1,2,65.8,156,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 03:00,2023,1,1,3,75.9,162,Unhealthy,86,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 04:00,2023,1,1,4,104.9,177,Unhealthy,134,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 05:00,2023,1,1,5,95.4,172,Unhealthy,86,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 06:00,2023,1,1,6,89.7,169,Unhealthy,84,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 07:00,2023,1,1,7,85.3,166,Unhealthy,81,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 08:00,2023,1,1,8,91.1,169,Unhealthy,97,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 09:00,2023,1,1,9,95.6,172,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 10:00,2023,1,1,10,83.3,165,Unhealthy,71,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 11:00,2023,1,1,11,68.6,158,Unhealthy,54,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 12:00,2023,1,1,12,56.3,151,Unhealthy,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 13:00,2023,1,1,13,50.6,138,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 14:00,2023,1,1,14,53.3,145,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 15:00,2023,1,1,15,52.6,143,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 16:00,2023,1,1,16,56.3,151,Unhealthy,60,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 17:00,2023,1,1,17,57.6,152,Unhealthy,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 18:00,2023,1,1,18,52.8,144,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 19:00,2023,1,1,19,49.9,136,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 20:00,2023,1,1,20,49.9,136,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 21:00,2023,1,1,21,56,151,Unhealthy,65,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 22:00,2023,1,1,22,69.9,158,Unhealthy,84,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,01-01-2023 23:00,2023,1,1,23,85.8,167,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 00:00,2023,1,2,0,97.4,173,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 01:00,2023,1,2,1,110.2,179,Unhealthy,123,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 02:00,2023,1,2,2,120.1,184,Unhealthy,130,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 03:00,2023,1,2,3,121.5,185,Unhealthy,123,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 04:00,2023,1,2,4,114.2,181,Unhealthy,107,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 05:00,2023,1,2,5,111.1,180,Unhealthy,108,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 06:00,2023,1,2,6,118.5,184,Unhealthy,126,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 07:00,2023,1,2,7,119.3,184,Unhealthy,120,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 08:00,2023,1,2,8,124.6,187,Unhealthy,130,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 09:00,2023,1,2,9,132.5,191,Unhealthy,145,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 10:00,2023,1,2,10,123.2,186,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 11:00,2023,1,2,11,95.7,172,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 12:00,2023,1,2,12,79.3,163,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 13:00,2023,1,2,13,69.1,158,Unhealthy,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 14:00,2023,1,2,14,70,158,Unhealthy,71,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 15:00,2023,1,2,15,62,154,Unhealthy,54,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 16:00,2023,1,2,16,61,154,Unhealthy,60,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 17:00,2023,1,2,17,58.9,153,Unhealthy,57,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 18:00,2023,1,2,18,62.4,155,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 19:00,2023,1,2,19,64.2,155,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 20:00,2023,1,2,20,64.6,156,Unhealthy,65,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 21:00,2023,1,2,21,72.2,160,Unhealthy,80,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 22:00,2023,1,2,22,94.1,171,Unhealthy,116,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,02-01-2023 23:00,2023,1,2,23,102.5,175,Unhealthy,111,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 00:00,2023,1,3,0,108.2,178,Unhealthy,114,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 01:00,2023,1,3,1,110.1,179,Unhealthy,112,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 02:00,2023,1,3,2,112,180,Unhealthy,114,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 03:00,2023,1,3,3,112,180,Unhealthy,112,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 04:00,2023,1,3,4,106.5,177,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 05:00,2023,1,3,5,106,177,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 06:00,2023,1,3,6,107.8,178,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 07:00,2023,1,3,7,117.2,183,Unhealthy,127,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 08:00,2023,1,3,8,146.2,198,Unhealthy,175,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 09:00,2023,1,3,9,135.9,193,Unhealthy,129,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 10:00,2023,1,3,10,137.2,193,Unhealthy,139,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 11:00,2023,1,3,11,122.7,186,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 12:00,2023,1,3,12,116.9,183,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 13:00,2023,1,3,13,102.9,175,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 14:00,2023,1,3,14,88.7,168,Unhealthy,75,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 15:00,2023,1,3,15,72.8,160,Unhealthy,57,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 16:00,2023,1,3,16,69.4,158,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 17:00,2023,1,3,17,64.2,155,Unhealthy,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 18:00,2023,1,3,18,61.5,154,Unhealthy,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 19:00,2023,1,3,19,73.2,160,Unhealthy,85,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 20:00,2023,1,3,20,81.1,164,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 21:00,2023,1,3,21,89.5,169,Unhealthy,98,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 22:00,2023,1,3,22,94.1,171,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,03-01-2023 23:00,2023,1,3,23,99.3,174,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 00:00,2023,1,4,0,101.1,175,Unhealthy,104,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 01:00,2023,1,4,1,112.9,181,Unhealthy,124,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 02:00,2023,1,4,2,111.4,180,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 03:00,2023,1,4,3,103.2,176,Unhealthy,95,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 04:00,2023,1,4,4,98.1,173,Unhealthy,93,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 05:00,2023,1,4,5,102,175,Unhealthy,106,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 06:00,2023,1,4,6,108,178,Unhealthy,120,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 07:00,2023,1,4,7,113.2,181,Unhealthy,126,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 08:00,2023,1,4,8,120,184,Unhealthy,134,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 09:00,2023,1,4,9,121.9,185,Unhealthy,126,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 10:00,2023,1,4,10,117.7,183,Unhealthy,108,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 11:00,2023,1,4,11,110.1,179,Unhealthy,93,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 12:00,2023,1,4,12,100.7,174,Unhealthy,86,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 13:00,2023,1,4,13,89.1,168,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 14:00,2023,1,4,14,89.4,169,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 15:00,2023,1,4,15,86.2,167,Unhealthy,82,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 16:00,2023,1,4,16,83.6,166,Unhealthy,80,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 17:00,2023,1,4,17,83.3,165,Unhealthy,83,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 18:00,2023,1,4,18,80.6,164,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 19:00,2023,1,4,19,79.4,163,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 20:00,2023,1,4,20,83.7,166,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 21:00,2023,1,4,21,82.6,165,Unhealthy,81,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 22:00,2023,1,4,22,85.4,166,Unhealthy,96,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,04-01-2023 23:00,2023,1,4,23,95.2,171,Unhealthy,113,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 00:00,2023,1,5,0,119.8,184,Unhealthy,143,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 01:00,2023,1,5,1,135.9,193,Unhealthy,151,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 02:00,2023,1,5,2,132.5,191,Unhealthy,129,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 03:00,2023,1,5,3,124.4,187,Unhealthy,116,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 04:00,2023,1,5,4,114.9,182,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 05:00,2023,1,5,5,108.1,178,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 06:00,2023,1,5,6,105.2,177,Unhealthy,102,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 07:00,2023,1,5,7,103,176,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 08:00,2023,1,5,8,102.5,175,Unhealthy,102,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 09:00,2023,1,5,9,109.8,179,Unhealthy,120,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 10:00,2023,1,5,10,113.3,181,Unhealthy,120,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 11:00,2023,1,5,11,112.1,180,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 12:00,2023,1,5,12,108.9,179,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 13:00,2023,1,5,13,104.8,176,Unhealthy,94,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 14:00,2023,1,5,14,102.6,175,Unhealthy,94,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 15:00,2023,1,5,15,106.2,177,Unhealthy,119,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 16:00,2023,1,5,16,110,179,Unhealthy,122,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 17:00,2023,1,5,17,109.9,179,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 18:00,2023,1,5,18,109.7,179,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 19:00,2023,1,5,19,109.6,179,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 20:00,2023,1,5,20,112.7,181,Unhealthy,122,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 21:00,2023,1,5,21,117.1,183,Unhealthy,128,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 22:00,2023,1,5,22,119.8,184,Unhealthy,127,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,05-01-2023 23:00,2023,1,5,23,123.3,186,Unhealthy,131,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 00:00,2023,1,6,0,125.1,187,Unhealthy,129,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 01:00,2023,1,6,1,135.6,192,Unhealthy,150,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 02:00,2023,1,6,2,137.3,193,Unhealthy,150,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 03:00,2023,1,6,3,139.5,194,Unhealthy,145,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 04:00,2023,1,6,4,138.4,194,Unhealthy,135,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 05:00,2023,1,6,5,137.3,193,Unhealthy,134,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 06:00,2023,1,6,6,134.6,192,Unhealthy,127,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 07:00,2023,1,6,7,133.4,191,Unhealthy,126,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 08:00,2023,1,6,8,134.3,192,Unhealthy,136,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 09:00,2023,1,6,9,134.5,192,Unhealthy,135,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 10:00,2023,1,6,10,132.6,191,Unhealthy,124,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 11:00,2023,1,6,11,121.3,185,Unhealthy,102,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 12:00,2023,1,6,12,101.8,175,Unhealthy,83,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 13:00,2023,1,6,13,84,166,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 14:00,2023,1,6,14,71.5,159,Unhealthy,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 15:00,2023,1,6,15,61.7,154,Unhealthy,52,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 16:00,2023,1,6,16,59.3,153,Unhealthy,57,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 17:00,2023,1,6,17,68.1,158,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 18:00,2023,1,6,18,79.5,163,Unhealthy,91,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 19:00,2023,1,6,19,84.2,166,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 20:00,2023,1,6,20,88.1,168,Unhealthy,92,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 21:00,2023,1,6,21,87.5,168,Unhealthy,87,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 22:00,2023,1,6,22,89.6,169,Unhealthy,92,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,06-01-2023 23:00,2023,1,6,23,89.4,169,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 00:00,2023,1,7,0,88.8,168,Unhealthy,88,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 01:00,2023,1,7,1,87.6,168,Unhealthy,86,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 02:00,2023,1,7,2,89.5,169,Unhealthy,92,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 03:00,2023,1,7,3,92.1,170,Unhealthy,96,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 04:00,2023,1,7,4,94.9,171,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 05:00,2023,1,7,5,96.3,172,Unhealthy,106,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 06:00,2023,1,7,6,97.1,172,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 07:00,2023,1,7,7,97.9,173,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 08:00,2023,1,7,8,98.6,173,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 09:00,2023,1,7,9,99.9,174,Unhealthy,104,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 10:00,2023,1,7,10,100.6,174,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 11:00,2023,1,7,11,100.3,174,Unhealthy,98,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 12:00,2023,1,7,12,101,174,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 13:00,2023,1,7,13,100.2,174,Unhealthy,95,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 14:00,2023,1,7,14,98.3,173,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 15:00,2023,1,7,15,89.5,169,Unhealthy,74,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 16:00,2023,1,7,16,92.9,170,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 17:00,2023,1,7,17,95,171,Unhealthy,100,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 18:00,2023,1,7,18,96.7,172,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 19:00,2023,1,7,19,97.4,173,Unhealthy,99,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 20:00,2023,1,7,20,100.4,174,Unhealthy,107,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 21:00,2023,1,7,21,100.9,174,Unhealthy,102,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 22:00,2023,1,7,22,104.9,177,Unhealthy,112,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,07-01-2023 23:00,2023,1,7,23,104.9,177,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 00:00,2023,1,8,0,106.3,177,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 01:00,2023,1,8,1,114.3,181,Unhealthy,125,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 02:00,2023,1,8,2,120.8,185,Unhealthy,129,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 03:00,2023,1,8,3,112.7,181,Unhealthy,105,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 04:00,2023,1,8,4,110.4,179,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 05:00,2023,1,8,5,108.7,178,Unhealthy,103,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 06:00,2023,1,8,6,108.6,178,Unhealthy,108,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 07:00,2023,1,8,7,109.4,179,Unhealthy,111,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 08:00,2023,1,8,8,109.3,179,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 09:00,2023,1,8,9,108.7,178,Unhealthy,106,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 10:00,2023,1,8,10,103,176,Unhealthy,91,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 11:00,2023,1,8,11,96.2,172,Unhealthy,85,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 12:00,2023,1,8,12,87.4,167,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 13:00,2023,1,8,13,83.1,165,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 14:00,2023,1,8,14,77.5,162,Unhealthy,68,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 15:00,2023,1,8,15,70.4,159,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 16:00,2023,1,8,16,63.8,155,Unhealthy,58,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 17:00,2023,1,8,17,63.4,155,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 18:00,2023,1,8,18,58,152,Unhealthy,53,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 19:00,2023,1,8,19,55.5,151,Unhealthy,53,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 20:00,2023,1,8,20,55.2,150,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 21:00,2023,1,8,21,58,152,Unhealthy,61,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 22:00,2023,1,8,22,61.1,154,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,08-01-2023 23:00,2023,1,8,23,57,152,Unhealthy,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 00:00,2023,1,9,0,58.4,152,Unhealthy,61,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 01:00,2023,1,9,1,72.4,160,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 02:00,2023,1,9,2,70.4,159,Unhealthy,68,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 03:00,2023,1,9,3,59.4,153,Unhealthy,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 04:00,2023,1,9,4,53.5,145,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 05:00,2023,1,9,5,50.3,137,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 06:00,2023,1,9,6,48.1,132,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 07:00,2023,1,9,7,53.4,145,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 08:00,2023,1,9,8,57.1,152,Unhealthy,61,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 09:00,2023,1,9,9,61.9,154,Unhealthy,67,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 10:00,2023,1,9,10,58.5,153,Unhealthy,55,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 11:00,2023,1,9,11,54.3,147,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-01-2023 12:00,2023,1,9,12,51.2,140,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
